Date,Close,High,Low,Open,Volume,Return,Market_Return,Excess_Return,Corr_30,Beta_30
2015-01-28,0.4633358120918274,0.478692361507847,0.4630958548338437,0.4767727892553699,272728000,-0.016301635010187887,-0.01282418815141595,-0.0034774468587719376,,
2015-01-29,0.4746132493019104,0.4772526359035992,0.4614162018782852,0.46357573121108,235340000,0.024339662326485545,0.009243312101910872,0.015096350224574673,,
2015-01-30,0.4606962502002716,0.4767726376752871,0.4599764358627657,0.4712538799304153,298200000,-0.029322820469316335,-0.012574787001235044,-0.01674803346808129,,
2015-02-02,0.470774233341217,0.4726938059586184,0.4544579089990106,0.4635758574788144,259604000,0.021875548447733983,0.01238391376412884,0.009491634683605144,,
2015-02-03,0.4825314879417419,0.4830114024681851,0.4717339259651401,0.4741333841821628,183468000,0.024974295039642103,0.014461163980372005,0.010513131059270098,,
2015-02-04,0.483731210231781,0.4892499694475695,0.479652108678505,0.4810918235486099,181516000,0.0024863088109681186,-0.003808156192891543,0.006294465003859662,,
2015-02-05,0.4916494488716125,0.4918893775239015,0.4837312312701293,0.4842110885747072,140448000,0.016369087775083724,0.01009536073190942,0.006273727043174304,,
2015-02-06,0.4894900619983673,0.4969284244625491,0.4873305318757715,0.4911696774689602,210524000,-0.0043921271104874204,-0.00276545778217252,-0.0016266693283149003,,
2015-02-09,0.4890102446079254,0.4904498742666287,0.4834914830921119,0.4866107855665985,273944000,-0.0009802392891962164,-0.004475478465156946,0.0034952391759607293,,
2015-02-10,0.5026867985725403,0.5029267271440663,0.487330225843367,0.4894897546098274,226204000,0.027967827086281982,0.010653339829848951,0.01731448725643303,,
2015-02-11,0.4993278682231903,0.5038867998452459,0.4959685801758735,0.5038867998452459,320832000,-0.006681954566716719,0.0005803712954683959,-0.007262325862185115,,
2015-02-12,0.5350797772407532,0.5398786943920743,0.5247620996446521,0.5278814015137714,676904000,0.07160006739616298,0.00961639214179133,0.06198367525437165,,
2015-02-13,0.5353198051452637,0.5360396485721287,0.5257219690638829,0.5338801182915335,310084000,0.0004485833976912712,0.004116734932966493,-0.0036681515352752214,,
2015-02-17,0.5369993448257446,0.5396387894203297,0.5310007267266851,0.5343599574387671,203340000,0.003137451042046102,0.0015728994255330697,0.0015645516165130324,0.7706414500576136,1.736636489643077
2015-02-18,0.5307607650756836,0.5372393552977757,0.5298009930008734,0.5362795260153553,170948000,-0.01161748112017802,9.506357671851262e-05,-0.011712544696896532,0.7668658522363855,1.8370438507540454
2015-02-19,0.5322003364562988,0.5384389394019865,0.529800878185465,0.5374791675351726,169432000,0.0027122791949589775,-0.0007138272438380611,0.0034261064387970386,0.75315382688005,1.7680720745296368
2015-02-20,0.5360393524169922,0.5362792810241844,0.5278812076966162,0.5317203514496119,157752000,0.007213479018551183,0.006000852164061765,0.001212626854489418,0.7877051148301866,1.8841818025434178
2015-02-23,0.5317205190658569,0.5357995927119066,0.5290810747243644,0.5357995927119066,125008000,-0.008056933379353093,-0.00014222398825469718,-0.007914709391098396,0.7640001739935246,1.8762965373092322
2015-02-24,0.537381112575531,0.537381112575531,0.5289506968908488,0.5337680936900672,149356000,0.010645806032873795,0.002840795398351581,0.007805010634522214,0.7803904956980185,1.9584255268919972
2015-02-25,0.5332860350608826,0.537621724230576,0.53087733799812,0.5352129697399455,123820000,-0.0076204343971483235,-0.0008499198705227418,-0.006770514526625582,0.77469121057355,1.9735712894883894
2015-02-26,0.5347313284873962,0.5378626407848119,0.5303956388011861,0.5337678610330856,152864000,0.002710165523739372,-0.0011814532248020093,0.003891618748541381,0.7736795867437339,1.9744519085098138
2015-02-27,0.5313591957092285,0.5344905081953735,0.5294322032565896,0.5332861307339893,157492000,-0.006306218840228639,-0.003405726833377254,-0.002900492006851385,0.7879045199078356,2.0380135363609364
2015-03-02,0.5443662405014038,0.5472567009432691,0.5291914380373867,0.529914053147853,301512000,0.02447881752533565,0.006313290017163631,0.01816552750817202,0.7936620245353534,2.134780728631175
2015-03-03,0.534249484539032,0.5429208051606457,0.5325634023942551,0.5402712557085486,160344000,-0.01858446613635245,-0.004104270131184973,-0.014480196005167478,0.8004936329961094,2.241970639828752
2015-03-04,0.5402712821960449,0.541475602032272,0.530154731403541,0.5323225760221922,226840000,0.011271508595293689,-0.004215271186566061,0.01548677978185975,0.7825751355581873,2.17530539355299
2015-03-05,0.5506287217140198,0.5515921891319931,0.538826087917197,0.5402713177580932,323056000,0.019170812625603384,0.0010942240632449973,0.018076588562358387,0.773539250906395,2.1699813270536934
2015-03-06,0.5431618094444275,0.5501469917072241,0.5426800469931179,0.5474974417947108,257392000,-0.013560702475433839,-0.01406451807800635,0.0005038156025725105,0.779778445635215,2.184917432367659
2015-03-09,0.5446070432662964,0.5487018809938246,0.5421983455942764,0.5434027231442277,222388000,0.0026607795259889766,0.004144374786084315,-0.0014835952600953384,0.783692084674432,2.2096655996304064
2015-03-10,0.5540009140968323,0.5576139888797653,0.546052207002255,0.547015674468412,527212000,0.017248897065663904,-0.01622184604489818,0.033470743110562085,0.6828645686561157,1.7949161295856588
2015-03-11,0.5511107444763184,0.5612272432857831,0.5496655139527091,0.5540011480956369,262120000,-0.005216904064545891,-0.0023415834235148703,-0.0028753206410310206,0.6436215094037149,1.583946400272453
2015-03-12,0.5460522174835205,0.5499061448499987,0.5356948128108066,0.545811364969327,406972000,-0.009178784923898786,0.012713907826392257,-0.021892692750291043,0.5472673321722694,1.3459433404146361
2015-03-13,0.5467749834060669,0.5482202137459758,0.535935813284642,0.5434028175648742,359288000,0.0013236205245668042,-0.006132301555740516,0.00745592208030732,0.5281375917305561,1.2843544844267305
2015-03-16,0.553278386592865,0.5566506093992499,0.5474975234543092,0.5511105988083345,236956000,0.011894112540200563,0.01336049509660775,-0.0014663825564071864,0.4640114320752834,1.0714599955193702
2015-03-17,0.5600229501724243,0.5602638027954976,0.5482203102232965,0.5520742393319813,299900000,0.012190180825773611,-0.002972463941883108,0.015162644767656719,0.43044135843383796,1.0148425173382958
2015-03-18,0.5508694052696228,0.5629128878704474,0.545811159805633,0.5600224865029624,413844000,-0.0163449460419135,0.012021703126005034,-0.028366649167918534,0.2970081496796858,0.7173643850944298
2015-03-19,0.559299886226654,0.5612268205213333,0.5487016327502049,0.5527964111972908,310756000,0.015303955667868241,-0.004561748488650208,0.01986570415651845,0.27563975641695815,0.6680559484215417
2015-03-20,0.565321683883667,0.5686939055476716,0.558577355411388,0.5638765116595108,462084000,0.010766670627522013,0.008826835291378066,0.0019398353361439469,0.2627521581949854,0.6379468967643415
2015-03-23,0.5470157265663147,0.5556870494433374,0.5467748740338054,0.548460956617132,426012000,-0.03238148799033036,-0.0019485489865493921,-0.030432939003780968,0.26462035425374,0.6890043113185791
2015-03-24,0.5395487546920776,0.5491835446535271,0.5371400572017152,0.5453296171833718,330480000,-0.0136503787946064,-0.005618895629418752,-0.008031483165187647,0.2822159193510311,0.7415840398440825
2015-03-25,0.5067903399467468,0.5393077772483729,0.5051042004089733,0.5393077772483729,542552000,-0.06071446641374634,-0.014653992324820897,-0.04606047408892544,0.3820189705336556,1.1071467942185957
2015-03-26,0.5051044821739197,0.5072723278507588,0.4928201381942914,0.4964332143223567,311920000,-0.003326538885891739,-0.0023814640198092096,-0.0009450748660825292,0.3848552421625445,1.11207615860238
2015-03-27,0.5149799585342407,0.5169068933354196,0.4998051603343738,0.5079947193811918,318288000,0.019551353648294745,0.002289919798889928,0.017261433849404817,0.312528119652146,0.7471294660368785
2015-03-30,0.517147958278656,0.519797508781484,0.510644422162442,0.5173888108440343,253252000,0.004209872070722875,0.012199940746600024,-0.007990068675877149,0.3145561471425241,0.7217613168209384
2015-03-31,0.5041410326957703,0.5161845245144465,0.5036593274797625,0.5157028192984389,357276000,-0.025151265464103734,-0.0087399484531554,-0.016411317010948334,0.3472943156655842,0.8045594229822646
2015-04-01,0.5060678720474243,0.5077539546468418,0.4973965490876477,0.5060678720474243,330768000,0.00382202444691071,-0.003535789377229981,0.007357813824140691,0.3448562980976266,0.7938892119891664
2015-04-02,0.5072723031044006,0.5104036164533362,0.5029366693901252,0.508958386072613,192204000,0.0023799792942862386,0.003597337596660033,-0.0012173583023737944,0.3474042260300068,0.7958918896889889
2015-04-06,0.5219651460647583,0.5236512282060036,0.4998051109034775,0.5051042097965728,515864000,0.02896440998343608,0.0067331704191371244,0.022231239564298955,0.36992309118360406,0.8825482901255614
2015-04-07,0.5265418887138367,0.5323227521820809,0.5190748850322954,0.5219653454803613,413964000,0.008768291683043827,-0.0026461905172672218,0.011414482200311049,0.3645071604790597,0.8695618943135259
2015-04-08,0.5303955674171448,0.5323225594942939,0.5219651565417017,0.5270234030669676,366432000,0.007318845444037381,0.0033767262797135267,0.003942119164323854,0.36359464125898994,0.863817550478889
2015-04-09,0.5426801443099976,0.5443662270501267,0.5260601120357284,0.5263009645906366,379432000,0.023161160551689264,0.004423585489668591,0.018737575062020673,0.3774998149123141,0.9116220506703031
2015-04-10,0.5482200980186462,0.5484609505484904,0.5412348578022407,0.5431618503246355,258728000,0.01020850636739734,0.005457315871743917,0.0047511904956534234,0.38519920069878294,0.9261404529628753
2015-04-13,0.5431618094444275,0.5501469917072241,0.5407530546157551,0.5470156793434011,236724000,-0.009226747783418032,-0.004522861615327889,-0.004703886168090143,0.3881571161755,0.9332716236133599
2015-04-14,0.5385853052139282,0.5431618478272078,0.5332861475865582,0.5409940027849365,220276000,-0.008425673806448875,0.0019123796265163584,-0.010338053432965233,0.36105951462433034,0.856011251141469
2015-04-15,0.5450887680053711,0.54918354802131,0.537380913017793,0.5400305204729546,243560000,0.012075083981096801,0.004487321724646831,0.00758776225644997,0.35922303560596835,0.8412816576794726
2015-04-16,0.5417166948318481,0.5465340906589045,0.5378627666846254,0.5419575473948345,155284000,-0.006186282623034556,-0.00028505646882581726,-0.0059012261542087385,0.3742214259176137,0.8778901475963603
2015-04-17,0.5347313284873962,0.5400304856279171,0.5301547862945771,0.5303956388011861,293636000,-0.012894869977415402,-0.011503338563902288,-0.001391531413513114,0.394135562724367,0.8823983918858072
2015-04-20,0.5320816040039062,0.5405120132471397,0.531118079437946,0.5371398495498463,231624000,-0.004955244516877899,0.009136813806474908,-0.014092058323352807,0.35657112215662495,0.8186712327018155
2015-04-21,0.5313591957092285,0.5385852881938987,0.5287095882653348,0.5385852881938987,230456000,-0.0013577020690841435,-0.0011914099923617805,-0.00016629207672236301,0.35522678486682413,0.8176195845493551
2015-04-22,0.537381112575531,0.5381037278382037,0.5263010884517489,0.5344907089527399,207420000,0.01133304347591979,0.004914111706493918,0.006418931769425873,0.48450268716181133,1.199172756320478
2015-04-23,0.5352131724357605,0.54027147838275,0.5214835997211396,0.5275053733725449,259380000,-0.004034269327740425,0.002516345650859675,-0.0065506149786001,0.48113940292299384,1.194404401960248
2015-04-24,0.5306368470191956,0.5352133343566918,0.5246150715459905,0.5349724817146938,240960000,-0.00855047232066064,0.00232030239908676,-0.0108707747197474,0.5291760271761674,1.3758258283480302
2015-04-27,0.5347313284873962,0.5441252653796436,0.527746088944863,0.5323226311376822,248456000,0.007716165002866093,-0.004157765883657016,0.01187393088652311,0.5238916604686339,1.3791502835539458
2015-04-28,0.537381112575531,0.5393081057519582,0.528709786851358,0.5337680936900672,234484000,0.004955355983406129,0.0031789935591248764,0.0017763624242812526,0.5164087575327385,1.4339441105109592
2015-04-29,0.5332860350608826,0.5388260440480234,0.5311181904760358,0.5335268875387985,195156000,-0.0076204343971483235,-0.004114568724294165,-0.003505865672854158,0.5419768668346631,1.4878418317499629
2015-04-30,0.5347313284873962,0.5373808783437193,0.5294321713468754,0.5306365487356698,218844000,0.002710165523739372,-0.010020554024749773,0.012730719548489144,0.6001926571975635,1.6518427029690397
2015-05-01,0.5479791760444641,0.5496652583954604,0.5366582471582599,0.5390669444350936,256968000,0.024774773519521176,0.010841489182643604,0.013933284336877572,0.6672070382681193,1.8056498218696782
2015-05-04,0.5446070432662964,0.5511105786658446,0.5429209606386707,0.5474975034438734,200720000,-0.006153760809870845,0.002847074879067657,-0.009000835688938502,0.6552956019092432,1.8118863037180195
2015-05-05,0.5306368470191956,0.5434029558915995,0.5282281483154949,0.5426803405376985,292928000,-0.02565188316940259,-0.011451625678962296,-0.014200257490440293,0.7013591297962929,1.8046251242956035
2015-05-06,0.5323224663734436,0.5385850890298707,0.5253372289929783,0.5335267859616027,316484000,0.003176596883003535,-0.004116696659617225,0.00729329354262076,0.6856545047258451,1.757845176667333
2015-05-07,0.5417166948318481,0.5434027776285291,0.528468827593499,0.5301549103901799,534564000,0.017647627240692465,0.003989328493520183,0.013658298747172282,0.6115497085587198,1.3107027502310622
2015-05-08,0.5017322301864624,0.5260601188099288,0.493542668935266,0.5060679207979571,1146552000,-0.07381065606220083,0.013166302729059165,-0.08697695879126,0.1367483193887505,0.4003075198258426
2015-05-11,0.496914803981781,0.5019731093849517,0.4908930884056606,0.4947469588089936,544144000,-0.009601588087915114,-0.004773065646314967,-0.004828522441600147,0.1438390327547064,0.4096658656604427
2015-05-12,0.5017322301864624,0.5058270108120605,0.4930609063913598,0.4933018163772564,388800000,0.009694672338355304,-0.0029910998363390506,0.012685772174694354,0.1225716535223172,0.36887007634558056
2015-05-13,0.5046226382255554,0.5091991809201167,0.4998052429979796,0.5053452532524799,308524000,0.005760857814573361,0.00019061913408391362,0.005570238680489448,0.06005278943878179,0.18243415520190548
2015-05-14,0.5128122568130493,0.5154618646883702,0.5048635480428617,0.5060679257003508,293052000,0.016229193791803986,0.010427440300458946,0.005801753491345041,0.10668346979715285,0.31728460734758135
2015-05-15,0.5130531787872314,0.5173888121141286,0.5099218657180712,0.514980114170766,215824000,0.0004698054131533347,0.001083852494339066,-0.0006140470811857313,0.1056361758001329,0.31504243911319857
2015-05-18,0.5123303532600403,0.5154616650432483,0.5094398939438897,0.5118485908980601,324972000,-0.0014088705753656505,0.0031069004534627354,-0.004515771028828386,0.05798931529807699,0.16778791398891518
2015-05-19,0.5091362595558167,0.5147019128026481,0.5081682747091266,0.513007968167789,253808000,-0.0062344416720561124,-0.000328184366989559,-0.0059062573050665534,0.07120427299727701,0.2063955574846188
2015-05-20,0.5091362595558167,0.5154278725908171,0.5086522671324717,0.5093782269206407,196824000,0.0,-0.000704157802794092,0.000704157802794092,0.06434631308025862,0.18613914193088674
2015-05-21,0.5055064558982849,0.5115561015120145,0.5050224634794559,0.5093782221678282,239692000,-0.007129336379810169,0.0029120255820334062,-0.010041361961843576,0.032979529678262544,0.09263552743044492
2015-05-22,0.5047804117202759,0.5086521773424805,0.5035705174160358,0.5067163233782216,212592000,-0.0014362708320289075,-0.0023883530217798654,0.0009520821897509579,0.012034236140100086,0.033713493148386724
2015-05-26,0.5016348958015442,0.5057486311244062,0.4977631279406976,0.5023608558813104,259732000,-0.006231454005934722,-0.01075184682893393,0.0045203928229992085,0.014169139797636968,0.03788308384771598
2015-05-27,0.5284948945045471,0.5309147405979544,0.5033284489781661,0.5050223354741831,432332000,0.05354491668703454,0.009491786892002363,0.044053129795032175,0.14792552660873703,0.44574732851614796
2015-05-28,0.5357545614242554,0.5374484483269898,0.5275270942699182,0.5284950214009527,327656000,0.013736493947617001,-0.0011280571005372053,0.014864551048154206,0.12901229729601293,0.3917236894831545
2015-05-29,0.5355126857757568,0.5391424275621827,0.5347867258797305,0.5357546531765304,335168000,-0.0004514672686229959,-0.006212870637091306,0.00576140336846831,0.12654973693847205,0.37736398135291765
2015-06-01,0.5415623784065247,0.5468860660994234,0.5355127883722327,0.5389005634069335,372660000,0.011297010867266533,0.002036251021179547,0.009260759846086986,0.09595826213198917,0.30242113960947636
2015-06-02,0.5309149026870728,0.5410782824597511,0.5304309102431549,0.5381744431836432,224304000,-0.019660663561565483,-0.0009922785407833201,-0.018668385020782163,0.11893869927660994,0.39405617549814675
2015-06-03,0.5251071453094482,0.536480416694511,0.5241391606732726,0.5323666839186596,250788000,-0.010939149284057037,0.0026493390716926246,-0.013588488355749662,0.1104202340793779,0.3671279386343211
2015-06-04,0.5345445275306702,0.536238413991658,0.5219613050276972,0.5219613050276972,323712000,0.017972298235744644,-0.008446419700227081,0.026418717935971725,0.04948017488445527,0.16199757255088387
2015-06-05,0.5386583209037781,0.5410781672205879,0.5272849912904538,0.532850643588485,313320000,0.007695885302785976,-0.0017130413313335424,0.009408926634119519,0.04934938654183643,0.16215270748577584
2015-06-08,0.5263171792030334,0.5405942928971611,0.5202675909371639,0.5369645514763793,342812000,-0.02291089030248017,-0.0061498689577341725,-0.016761021344745997,0.08969903487664754,0.29676105761917093
2015-06-09,0.5289790630340576,0.5328507719184529,0.5258332562952108,0.5268011835163097,256888000,0.005057565924515117,-0.00014381745940450497,0.005201383383919622,0.09859721834300218,0.3277598530283442
2015-06-10,0.5195416212081909,0.5260752017959824,0.5166377819719731,0.522687427816194,529460000,-0.01784086079274383,0.011993152637284288,-0.029834013430028117,0.03460547103195509,0.10976095181598453
2015-06-11,0.5251071453094482,0.5287368857672117,0.5195414932730177,0.5195414932730177,283052000,0.010712373896656802,0.0032236297882366483,0.007488744108420153,0.036204760980425146,0.11553482695321916
2015-06-12,0.5108301639556885,0.5248652523880097,0.5096202117028218,0.5217194457629949,323728000,-0.027188701356075207,-0.007654696547131468,-0.01953400480894374,0.09640146538382564,0.3213245456477086
2015-06-15,0.5098621249198914,0.5122819712010782,0.5042964727037929,0.5081681805987429,306548000,-0.001895031077062792,-0.004285615978355417,0.002390584901292625,0.027191423699770168,0.09206854761870162
2015-06-16,0.5161538124084473,0.5168797722496732,0.5038126104950091,0.5088942716898893,256892000,0.012339978164772392,0.005451572156040196,0.006888406008732195,0.05109696340450568,0.17250771793151495
2015-06-17,0.5222034454345703,0.525107284726705,0.5147019375214887,0.5159118320974116,233544000,0.011720601263981001,0.0016172245947954078,0.010103376669185593,-0.019627276569663985,-0.06919740105876973
2015-06-18,0.5309149026870728,0.534302676713399,0.5251072818285563,0.5265592014666102,299404000,0.016682113702357615,0.010398954666603677,0.006283159035753938,0.030051347123126515,0.10325858795712495
2015-06-19,0.5292208194732666,0.5352704054640994,0.5243811276031292,0.5309147058584469,355656000,-0.003190875232983781,-0.004439173674395058,0.0012482984414112774,0.018020643556374717,0.060757513545642516
2015-06-22,0.5270429253578186,0.5330925688648059,0.5190574282370539,0.5301887307504638,514236000,-0.004115284273237152,0.005123227410467113,-0.009238511683704265,0.38862003717972654,1.0474271058653304
2015-06-23,0.5134917497634888,0.5321245561597768,0.5093780177819971,0.5280108241782853,414064000,-0.0257117114040184,0.0007081281634651049,-0.026419839567483505,0.3520722131293047,1.0039717597359699
2015-06-24,0.5084103941917419,0.5154279683182446,0.5059905470129866,0.5127660960360184,253368000,-0.009895690776117183,-0.007262922178708386,-0.0026327685974087967,0.3836061180713006,1.0701106074997242
2015-06-25,0.5122819542884827,0.515427760119538,0.5084101888276698,0.5084101888276698,350460000,0.007615029395485973,-0.0030407036921211716,0.010655733087607144,0.3726684162371161,1.0355523188284492
2015-06-26,0.5018766522407532,0.508652257571743,0.4996988306108777,0.5081682651574952,421296000,-0.020311670088362987,-0.00018989167326310952,-0.020121778415099878,0.3275865151132347,0.9749773980238132
2015-06-29,0.4868736267089844,0.5011507391377861,0.4861476669504271,0.4960690208278853,391724000,-0.02989385034108294,-0.020970746789969574,-0.008923103551113365,0.43261853420375007,1.1161189261659408
2015-06-30,0.4866316616535187,0.4919553479746912,0.4832438874917278,0.489777468430525,315916000,-0.0004969771254632604,0.0020933663921152146,-0.002590343517578475,0.4345880125375974,1.124424404934713
2015-07-01,0.4936492443084717,0.5057484791800121,0.4892935428321982,0.4987309633401106,302892000,0.014420727642562525,0.008015398819883668,0.006405328822678857,0.45740007698418983,1.1636077869838637
2015-07-02,0.4941330254077911,0.4972788308980951,0.4909872199174871,0.4934070658566688,145764000,0.0009800098043240002,-0.000915599790243804,0.0018956095945678042,0.4572073485463531,1.163272712513308
2015-07-06,0.4880835711956024,0.4967950314973337,0.4844538297245396,0.4900194833147096,214776000,-0.012242562025066572,-0.002845913306954273,-0.0093966487181123,0.46983224481327135,1.2056976962877497
2015-07-07,0.4788881540298462,0.4871156508410618,0.4636431127106046,0.4851797963883999,594252000,-0.01883984159358465,0.006288865077860306,-0.025128706671444956,0.4196244305721447,1.076796665136538
2015-07-08,0.4755002856254577,0.4791300552748924,0.4716285197939895,0.4762262453247137,332492000,-0.007074446038975002,-0.016777315307494156,0.009702869268519154,0.40855328158586207,0.9943090982895995
2015-07-09,0.4696926772594452,0.4851797419167976,0.4667888670596153,0.4830018626317896,357588000,-0.012213680078810851,0.0018088354160041842,-0.014022515494815035,0.3125360375109795,0.6418202306302617
2015-07-10,0.4779201149940491,0.4822758441872162,0.4745323128007662,0.4757422359740436,216708000,0.017516640418175466,0.012591718920407668,0.004924921497767798,0.38220775099412685,0.7491497003606309
2015-07-13,0.4810659885406494,0.4837278025873892,0.4779201820791861,0.4827598754516379,212472000,0.006582425488911525,0.011037039292361772,-0.004454613803450247,0.40927009006937165,0.7858289885538496
2015-07-14,0.4813079237937927,0.4822758797118209,0.4750163401374167,0.4817919161762298,249216000,0.000502914899216389,0.0043381382030316384,-0.0038352233038152495,0.4105473822521949,0.7721595621147754
2015-07-15,0.4779201149940491,0.4832437711871006,0.4735643858008819,0.4800979651672107,265732000,-0.007038755508199546,-0.00033250747969004735,-0.006706248028509498,0.41425950935943046,0.7636407467608414
2015-07-16,0.4885676503181457,0.4885676503181457,0.4791302285093126,0.4808241158554553,282848000,0.02227890182908321,0.008024670441870274,0.014254231387212934,0.4533997903731756,0.8612060947377741
2015-07-17,0.4856636822223663,0.4873575691212056,0.4793720693445657,0.486873634403649,220372000,-0.005943840313390347,0.0008477352280893413,-0.0067915755414796886,0.5355089026083316,1.0060801727173647
2015-07-20,0.4767102301120758,0.4875995683930916,0.4755003068416125,0.4856636565441349,188412000,-0.01843549855183746,0.0005177548886838856,-0.018953253440521345,0.5404878186710274,1.0250687773740965
2015-07-21,0.4788881540298462,0.4856637311547147,0.4757423472739946,0.4757423472739946,149720000,0.004568653618485019,-0.0039515006051334955,0.008520154223618515,0.5047797779676817,0.9397510832356681
2015-07-22,0.4696926772594452,0.4755003265059523,0.4638850568597854,0.4755003265059523,356472000,-0.01920172109713092,-0.0017947898992773936,-0.017406931197853526,0.5109742834072282,0.9639197406261527
2015-07-23,0.4755002856254577,0.4825178287422935,0.4696926368782554,0.4706605927595449,169916000,0.012364698551186049,-0.005629612123230099,0.017994310674416147,0.5490304826510778,1.0708212881299424
2015-07-24,0.4699346423149109,0.4793720320505575,0.4679987593610526,0.4788880685238043,188844000,-0.011704815914518218,-0.010372097301685201,-0.001332718612833017,0.5516447022955172,1.0352829633727634
2015-07-27,0.4672727584838867,0.4725964145028843,0.4619491024648891,0.465820839184686,192420000,-0.005664370300328736,-0.0058174473180856445,0.00015307701775690852,0.5300823562488673,0.9526981974276748
2015-07-28,0.4774361848831177,0.4805819622761603,0.4636430366656712,0.4684827296972396,198308000,0.021750521969667647,0.012283309318583013,0.009467212651084633,0.5762539252782966,1.0492956957576463
2015-07-29,0.4832439124584198,0.4871156792835154,0.4745324515253806,0.4764683349379285,232680000,0.012164405965006564,0.006878800109614058,0.005285605855392506,0.5797230562435637,1.050243068103633
2015-07-30,0.4844537675380707,0.4892934606740452,0.4820338921232369,0.4820338921232369,190180000,0.0025036116306069722,0.00023778649364070148,0.0022658251369662707,0.5827000069033121,1.040757490987703
2015-07-31,0.4827598035335541,0.4866315403466233,0.4798559937120413,0.486389573022156,218340000,-0.003496647395529795,-0.0015182594401592642,-0.001978387955370531,0.555017970396341,0.9875560545529287
2015-08-03,0.4909873604774475,0.4914712951876179,0.4803400179888214,0.4866316019237462,397132000,0.017042754768876733,-0.0033726306744119583,0.02041538544328869,0.5162890103582741,0.9535489942634504
2015-08-04,0.492923378944397,0.4943752989460677,0.4873577240671349,0.4892936366339339,260100000,0.003943112639532842,-0.0019546525807878634,0.005897765220320705,0.5185111408016977,0.9679841197757356
2015-08-05,0.4980048239231109,0.5055063295306919,0.4970368393274317,0.5050223372328523,234628000,0.010308792797768973,0.003295203604613217,0.007013589193155756,0.5600996881861374,1.00136051407447
2015-08-06,0.4948592483997345,0.5004249027921244,0.4866317216716089,0.4967951031041706,655676000,-0.006316355529644602,-0.008187337016963392,0.0018709814873187902,0.5539223573066299,0.9815494007690234
2015-08-07,0.5560814142227173,0.5655187774725293,0.5294630385829954,0.5434981862980273,1405248000,0.12371632140040179,-0.0019199303502079879,0.12563625175060977,0.2532545211822779,0.8772789988743027
2015-08-10,0.5754399299621582,0.5795536623735086,0.5488215663932425,0.552209396932307,662304000,0.034812376828849745,0.012599458639992012,0.022212918188857733,0.3024997050194091,1.0103775155322448
2015-08-11,0.5725361704826355,0.5781018227917829,0.5669705181734881,0.5669705181734881,435008000,-0.005046155694676369,-0.009023455659049606,0.003977299964373238,0.22617914797397157,0.820067703114715
2015-08-12,0.5739883184432983,0.5781020530592904,0.5633410019258066,0.5633410019258066,384048000,0.0025363427422213647,0.0011979310889944639,0.0013384116532269008,0.22791570315620288,0.8263076801256579
