Date,Close,High,Low,Open,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG
2020-01-02,67.81177520751953,67.84995964380428,66.53128745454937,66.53128745454937,28132000
2020-01-03,67.47899627685547,68.06617839515248,66.72935249353212,66.8442084789888,23728000
2020-01-06,69.1428451538086,69.25640714229873,66.95034280589181,66.95034280589181,34646000
2020-01-07,69.09970092773438,69.57827011056023,68.95290348967677,69.32783136564986,30054000
2020-01-08,69.64422607421875,70.00426909250005,68.97571096536768,69.03720258071381,30560000
2020-01-09,70.4134292602539,70.78537569968356,69.93931711284209,70.45013051821358,30018000
2020-01-10,70.90438842773438,71.16222039360179,70.34002155715467,70.79676673782576,36414000
2020-01-13,71.37550354003906,71.43947721249037,70.72038256238037,71.22176695031578,33046000
2020-01-14,70.96141052246094,71.50296204215371,70.83693653451394,71.36460211780435,31178000
2020-01-15,71.3740234375,71.48287858482847,70.92818272042308,70.92818272042308,25654000
2020-01-16,71.99394226074219,72.00832763848081,71.45932986385759,71.78267925405801,23474000
2020-01-17,73.41675567626953,73.46163714237612,72.31728461657924,72.54987216374698,47924000
2020-01-21,73.61560821533203,73.98507242826115,72.96097913676263,73.35375809735754,40734000
2020-01-22,73.6924819946289,74.54865014201141,73.64189481522222,73.94292826084337,32216000
2020-01-23,73.72720336914062,74.16709622445227,73.50156257232511,73.77630737110373,27024000
2020-01-24,72.73833465576172,74.16586205716689,72.66592346169855,74.07138470761326,35692000
2020-01-27,71.11117553710938,71.31798138019165,70.4813443275671,70.96735962552174,35104000
2020-01-28,72.03657531738281,72.20717935145419,71.04025381221955,71.56247090653163,31548000
2020-01-29,72.33761596679688,72.67484368608115,71.74795176318436,72.34604590305221,21554000
2020-01-30,72.19924926757812,72.27066157396365,71.23516421320402,71.41171613863378,26788000
2020-01-31,71.1275405883789,72.90792171864511,70.84485776961345,72.84692198093046,48344000
2020-02-03,73.6919937133789,73.89334358225949,72.3554703936322,72.5047423236359,60736000
2020-02-04,71.76431274414062,72.87667829039155,70.73427149551254,72.26024115382994,78660000
2020-02-05,71.82184600830078,72.59599263065317,70.94554127172034,72.5255716372453,39724000
2020-02-06,73.21044921875,73.49659788821806,71.88830373345907,71.92599629501353,33588000
2020-02-07,73.35922241210938,73.6870288608665,72.72046181869683,72.76757562441631,23446000
2020-02-10,74.81973266601562,74.8603991627685,73.11572775248618,73.11572775248618,28398000
2020-02-11,74.8251953125,75.85871012834814,74.66887824922452,74.97496668861213,26892000
2020-02-12,75.29532623291016,75.41559281623654,74.79146728971482,75.10737044126222,23352000
2020-02-13,75.11630249023438,75.73720438287243,74.61740008953561,75.01860149529404,18590000
2020-02-14,75.4178237915039,75.4178237915039,74.75327393373831,75.16291282111376,23956000
2020-02-18,75.36475372314453,75.95788370450909,75.01364008584298,75.13315750620852,22414000
2020-02-19,75.71290588378906,75.98149848810453,75.45055627543236,75.63256420125067,18986000
2020-02-20,75.28937530517578,75.85919809656423,74.72749057713531,75.48030502522627,21932000
2020-02-21,73.65083312988281,74.99504475361177,73.4192368974724,74.78749729841422,34634000
2020-02-24,70.50069427490234,71.26343705080208,69.99485267960699,70.72485188696348,57342000
2020-02-25,68.85719299316406,71.32145879686445,68.55715837034766,71.06655536248853,49566000
2020-02-26,69.09176635742188,70.208604410091,68.38854007727348,69.2385638029034,44048000
2020-02-27,65.36784362792969,68.02670935784835,65.32221299886294,67.5484352867197,59566000
2020-02-28,66.42118072509766,66.51094364846729,63.03250172435175,63.354855955607974,75782000
2020-03-02,68.8899154663086,68.97720389917308,65.80053302612448,67.0301837575287,48630000
2020-03-03,66.52335357666016,69.9333537206133,66.05767147100971,69.40122343462653,48046000
2020-03-04,68.76145935058594,68.83932652462262,66.60864008830532,67.40807640841518,38266000
2020-03-05,65.41496276855469,67.39222965098047,64.7236321964566,66.96027479517689,51226000
2020-03-06,64.391845703125,64.7791611498998,62.53905703741642,63.3330374336799,53212000
2020-03-09,60.283077239990234,62.22711581376503,59.511412709598716,59.77425417701805,67308000
2020-03-10,63.49818420410156,63.53587676445679,60.44227179174793,62.48698535745458,52228000
2020-03-11,60.275634765625,62.534588813434645,59.31651016373296,61.97617369893665,52170000
2020-03-12,55.291561126708984,59.207414272085515,55.21171888091454,55.84154638907441,84534000
2020-03-13,60.4898796081543,60.491366576214524,55.40229973821715,58.469964033701615,74002000
2020-03-16,53.77500534057617,57.14419480618087,53.284532923469655,54.35375371204134,85048000
2020-03-17,55.5340690612793,56.082563531431106,52.370538809534686,54.210432890602604,77230000
2020-03-18,54.393428802490234,54.87447997125244,51.44166114597524,52.39533354796401,84668000
2020-03-19,55.31039810180664,57.427019389651655,52.573767940488416,54.20745382628315,73022000
2020-03-20,53.179405212402344,56.73372462631914,52.84068671804199,56.323590037802575,72036000
2020-03-23,52.400794982910156,53.1298104352192,50.26413527911263,52.6338819679215,80882000
2020-03-24,56.261104583740234,56.287885146696006,54.08695269257839,54.73909988543742,66890000
2020-03-25,54.67561721801758,56.977220632460785,53.85832581198995,55.864854970127226,81630000
2020-03-26,57.61448287963867,58.02213532468537,54.231256276978705,55.1373191811924,71434000
2020-03-27,55.0832633972168,57.064994391456636,54.84521988187094,55.8251733800994,64170000
2020-03-30,56.87406539916992,57.11260837301828,54.37756330811369,55.79393255236979,51482000
